user_id,session_id,timestamp,profession,tool,use_case,iterations,prompt_complexity,quality_with_ai,quality_without_ai,productivity_gain,final_quality_label,confidence_with_ai,confidence_without_ai,overreliance_score,learning_loss,hallucination_flag,failure_type,ease_of_use,ui_complexity,requires_login,subscription_type,session_length,deadline_pressure
5250,22818,2024-03-27 18:03:32,Graphic Designer,Perplexity AI,Resume Building,2,medium,7.0,3.825466535870494,31.75,medium,7,2,7.8,1,1,irrelevant,5,high,0,paid,14,medium
20562,174562,2023-01-01 23:41:05,Accountant,Midjourney,Blog Writing,6,high,9.0,6.946551221414124,20.53,high,8,5,5.01,1,0,none,6,high,1,paid,18,high
44470,164296,2024-03-31 20:42:52,Researcher,Replit Ghostwriter,Medical Notes,1,low,6.5,4.241127672077365,22.59,medium,5,5,7.0,1,0,none,7,high,1,free,18,medium
15871,175243,2024-05-25 00:01:05,Electrical Engineer,GitHub Copilot,Image Generation,4,medium,8.0,4.476852629197717,35.23,high,7,4,6.97,1,1,irrelevant,7,medium,1,freemium,13,low
17601,101821,2024-11-02 16:07:54,Video Editor,Notion AI,Medical Notes,4,medium,8.0,5.989922437693184,20.1,high,8,4,6.4,0,0,none,10,medium,1,free,50,low
20282,165852,2024-05-20 10:03:37,Entrepreneur,DALL-E,Blog Writing,2,low,7.0,5.860336842438397,11.4,medium,7,5,6.76,1,0,none,6,high,1,freemium,37,high
25493,32051,2024-05-31 17:46:08,Civil Engineer,Perplexity AI,Image Generation,3,medium,7.5,6.544252065049288,9.56,medium,6,7,6.56,0,1,hallucination,5,medium,0,freemium,27,low
46747,10137,2024-06-13 21:12:30,Video Editor,Claude,Blog Writing,4,high,8.0,3.7704130627095256,42.3,high,8,4,5.64,0,1,hallucination,7,medium,1,free,31,low
39129,123398,2024-03-21 05:26:51,Professor,Gemini,Learning New Topic,6,high,9.0,3.555440902036322,54.45,high,9,4,5.62,1,0,none,8,high,1,free,19,medium
18389,47350,2024-06-22 00:15:50,Software Developer,Canva AI,Research Summary,5,low,8.5,4.711459927452331,37.89,high,9,4,7.71,1,0,none,6,low,0,free,28,medium
14817,49500,2023-08-02 20:21:55,HR Manager,GitHub Copilot,UI Design,6,medium,9.0,4.727591002708042,42.72,high,8,4,8.21,0,0,none,7,high,0,freemium,52,medium
38575,102572,2024-08-07 10:34:37,Entrepreneur,Runway AI,Code Generation,3,medium,7.5,6.834220951327,6.66,medium,6,6,3.97,1,1,irrelevant,9,high,1,paid,57,low
22648,145638,2024-05-06 21:45:18,Civil Engineer,Cursor AI,Email Drafting,5,high,8.5,3.258748939764623,52.41,high,8,3,5.85,1,0,none,10,high,0,free,30,medium
5176,166282,2023-07-18 01:30:22,Data Scientist,DALL-E,Video Creation,6,high,9.0,3.7207904078905223,52.79,high,9,4,4.37,0,0,none,9,low,1,free,6,medium
3607,77163,2024-09-19 03:52:58,Police Officer,Replit Ghostwriter,Business Strategy,4,low,8.0,6.368379910537193,16.32,high,8,5,4.08,0,1,irrelevant,9,low,0,freemium,32,high
21414,134088,2024-11-01 06:13:24,Entrepreneur,Canva AI,Data Analysis,1,medium,6.5,3.9497763790020786,25.5,medium,5,5,6.33,1,0,none,10,high,1,free,18,high
21577,191221,2024-11-05 03:45:59,Journalist,Notion AI,Resume Building,6,high,9.0,3.855253686903089,51.45,high,9,4,3.15,1,0,none,5,high,0,paid,11,high
16818,106753,2023-07-15 07:13:09,Content Creator,ChatGPT,Exam Preparation,2,high,7.0,3.922484860094896,30.78,medium,6,3,3.98,0,0,none,5,medium,1,paid,26,high
13480,109878,2023-01-30 14:23:19,Civil Engineer,Claude,Medical Notes,4,medium,8.0,5.437865536040407,25.62,high,8,5,5.73,1,1,incomplete,9,medium,0,free,50,high
10311,187057,2024-03-23 13:23:17,Mechanical Engineer,Claude,Image Generation,2,high,7.0,4.077074534887448,29.23,medium,6,3,5.69,0,0,none,7,high,0,freemium,5,high
17887,46339,2023-05-24 10:32:28,Accountant,Canva AI,Legal Drafting,6,high,9.0,5.986694416946522,30.13,high,9,4,5.27,1,0,none,7,high,1,freemium,7,medium
28421,149227,2024-01-20 22:44:17,Scientist,AutoGPT,Email Drafting,1,medium,6.5,5.6505849594673165,8.49,medium,5,4,8.54,0,0,none,8,high,1,free,25,low
27695,69420,2023-12-09 23:37:47,Professor,Cursor AI,Legal Drafting,5,high,8.5,3.10555835376201,53.94,high,9,3,7.68,1,0,none,6,high,1,paid,12,low
47890,36699,2024-07-14 21:12:47,Lawyer,Claude,Data Analysis,2,medium,7.0,4.20862369115158,27.91,medium,7,5,5.64,1,0,none,9,medium,1,paid,14,medium
15959,25896,2023-09-15 07:20:58,Doctor,Cursor AI,Essay Writing,1,high,6.5,3.003544041688621,34.96,medium,6,3,3.83,1,1,incomplete,10,medium,0,free,51,high
21774,47740,2023-09-14 20:21:25,Electrical Engineer,Midjourney,Business Strategy,2,high,7.0,6.570648110993625,4.29,medium,6,6,5.12,0,1,irrelevant,9,high,0,free,48,high
31306,10290,2024-05-31 18:53:12,Journalist,Midjourney,Research Summary,6,high,9.0,3.231089928338749,57.69,high,9,2,5.89,0,0,none,9,high,1,free,45,low
29234,175053,2024-01-23 18:14:43,YouTuber,AutoGPT,Data Analysis,1,low,6.5,4.766152517946854,17.34,medium,5,3,5.14,1,0,none,7,medium,1,free,15,low
31996,181344,2024-11-12 07:55:14,Data Scientist,DALL-E,Code Generation,3,high,7.5,3.5899558985146625,39.1,medium,7,4,8.69,0,1,incomplete,5,low,0,freemium,45,medium
14107,181809,2023-04-15 14:52:34,Interior Designer,Runway AI,Email Drafting,1,medium,6.5,3.506761220945462,29.93,medium,6,3,3.71,0,0,none,10,high,0,free,20,medium
43207,102198,2024-06-10 00:34:12,Pharmacist,Synthesia,Exam Preparation,4,medium,8.0,3.716272509248159,42.84,high,7,4,5.42,1,1,incomplete,6,high,0,free,31,high
48373,6404,2024-06-29 14:24:42,HR Manager,Synthesia,Video Creation,6,medium,9.0,6.617519926651276,23.82,high,8,5,4.01,0,0,none,10,medium,1,free,6,medium
10125,165780,2023-12-15 02:12:00,Accountant,Gemini,Resume Building,4,medium,8.0,4.553355492124962,34.47,high,7,3,7.65,1,0,none,10,low,0,paid,14,medium
43058,144587,2024-02-09 02:39:02,Electrical Engineer,Notion AI,Legal Drafting,4,medium,8.0,3.8956410839945383,41.04,high,7,3,3.5,0,0,none,7,high,1,freemium,34,medium
19225,143404,2024-10-14 02:50:16,Professor,DALL-E,Exam Preparation,3,low,7.5,6.122364770824588,13.78,medium,7,5,8.77,1,0,none,7,medium,0,paid,30,low
21610,139648,2023-06-15 19:49:32,Military Officer,AutoGPT,Business Strategy,1,high,6.5,4.450859966311466,20.49,medium,5,4,3.39,0,0,none,5,low,0,paid,38,high
19273,150429,2024-01-09 10:10:35,Journalist,Perplexity AI,Research Summary,6,high,9.0,3.4834473999474813,55.17,high,9,4,7.56,1,1,incomplete,10,medium,0,free,48,low
26885,95114,2023-10-06 16:06:59,Architect,Synthesia,Marketing Copy,2,medium,7.0,4.670776335306278,23.29,medium,7,5,3.31,0,0,none,6,low,1,free,30,high
30717,189911,2023-04-09 01:24:36,HR Manager,Replit Ghostwriter,Code Debugging,2,medium,7.0,3.702907733220522,32.97,medium,6,3,6.88,1,1,hallucination,7,high,1,free,22,low
32475,24415,2023-08-22 12:05:57,Interior Designer,Notion AI,Video Creation,3,high,7.5,5.541895341773573,19.58,medium,7,4,5.35,0,1,incomplete,5,medium,0,freemium,24,low
39423,125163,2024-11-18 15:56:32,Military Officer,Perplexity AI,Code Generation,3,low,7.5,6.307297168309127,11.93,medium,8,6,6.64,0,0,none,6,medium,1,free,48,low
49742,42770,2024-09-20 09:41:19,Professor,Midjourney,Exam Preparation,2,high,7.0,3.1573449726464142,38.43,medium,7,3,3.79,1,0,none,6,medium,0,free,15,low
40118,188763,2024-12-16 11:23:29,Mechanical Engineer,GitHub Copilot,Business Strategy,2,medium,7.0,3.223203615722668,37.77,medium,7,3,6.33,1,0,none,9,medium,1,paid,32,high
3492,22736,2024-08-01 01:56:58,Software Developer,Replit Ghostwriter,Research Summary,3,medium,7.5,4.417736695770214,30.82,medium,7,4,4.64,1,0,none,5,high,0,free,31,medium
49432,27943,2023-08-26 14:17:11,Teacher,Notion AI,Marketing Copy,5,medium,8.5,6.982451269708513,15.18,high,9,7,7.84,1,1,hallucination,6,high,1,free,52,high
15536,58799,2023-09-01 13:04:21,Accountant,Synthesia,Legal Drafting,5,high,8.5,4.215836290974375,42.84,high,8,4,4.97,1,1,hallucination,7,high,0,free,56,high
25479,26537,2024-12-24 03:58:29,Business Analyst,Replit Ghostwriter,Resume Building,4,low,8.0,4.087226234799234,39.13,high,7,4,3.58,0,0,none,5,medium,1,paid,47,low
715,73134,2023-12-30 00:18:30,Mechanical Engineer,Pictory,Learning New Topic,6,medium,9.0,5.924009480885903,30.76,high,9,5,7.52,1,0,none,9,low,1,paid,24,high
36719,191604,2024-01-22 05:05:00,Interior Designer,Perplexity AI,Email Drafting,2,low,7.0,6.392455021444533,6.08,medium,6,7,5.22,0,1,irrelevant,9,low,1,paid,42,medium
13725,9583,2023-01-03 04:03:40,Mechanical Engineer,Gemini,Image Generation,2,low,7.0,5.117386623758595,18.83,medium,7,6,7.87,0,0,none,5,medium,1,paid,7,medium
11690,34311,2023-10-30 09:02:45,Marketing Manager,GitHub Copilot,Business Strategy,2,medium,7.0,3.993378649911691,30.07,medium,6,3,7.41,1,0,none,9,high,1,free,25,high
47472,174761,2024-10-28 10:14:23,Military Officer,Midjourney,UI Design,2,low,7.0,6.254622724380532,7.45,medium,7,4,3.49,1,1,irrelevant,5,low,1,paid,43,high
5293,18351,2023-09-30 11:51:08,Lawyer,Midjourney,Image Generation,2,medium,10.0,3.344458451534462,66.56,high,10,2,6.96,0,0,none,7,medium,0,paid,22,low
29936,5112,2024-03-12 16:41:55,Video Editor,Grammarly AI,Blog Writing,5,medium,10.0,5.610254397532995,43.9,high,9,4,4.95,0,0,none,7,medium,1,free,8,high
22264,119232,2024-11-20 12:34:07,Content Creator,Canva AI,Legal Drafting,2,high,7.0,6.377286319571308,6.23,medium,7,5,7.36,0,1,incomplete,9,low,0,paid,46,low
3965,54513,2023-04-25 19:59:14,Consultant,Pictory,Business Strategy,3,medium,7.5,4.0094850742548624,34.91,medium,8,4,8.94,0,0,none,5,high,0,free,21,low
5730,119380,2024-11-27 17:55:46,Accountant,ChatGPT,Legal Drafting,1,high,6.5,4.675144474518754,18.25,medium,5,6,7.94,0,1,hallucination,9,high,1,paid,58,high
1266,92776,2023-10-01 23:39:59,Journalist,AutoGPT,Marketing Copy,5,medium,8.5,5.565098096435497,29.35,high,8,4,8.59,0,1,incomplete,10,medium,0,paid,56,high
19639,140336,2023-02-07 03:54:19,Consultant,Pictory,Image Generation,5,low,8.5,5.508360778270493,29.92,high,7,6,8.41,1,0,none,5,high,1,freemium,22,medium
34664,171449,2024-11-21 09:01:48,Accountant,Cursor AI,Video Creation,4,high,8.0,3.881230883008517,41.19,high,8,2,3.86,0,1,hallucination,6,low,1,free,21,high
29182,77533,2023-04-19 06:47:28,Pharmacist,Gemini,Blog Writing,5,medium,10.0,5.02049677363875,49.8,high,9,4,4.4,1,0,none,7,high,0,freemium,16,medium
45297,15538,2023-07-01 20:58:21,Interior Designer,DALL-E,Marketing Copy,2,high,7.0,6.067229578167383,9.33,medium,6,6,3.66,1,0,none,5,low,1,free,60,high
21880,76790,2024-06-13 06:50:36,Sales Executive,Gemini,Legal Drafting,3,high,7.5,4.306081232415629,31.94,medium,7,3,4.41,0,0,none,10,high,0,paid,54,high
11773,175291,2024-01-09 13:52:33,HR Manager,Pictory,UI Design,3,medium,7.5,4.59494463808677,29.05,medium,6,5,4.89,1,1,irrelevant,6,medium,1,free,15,medium
30887,131062,2023-10-06 05:07:24,Military Officer,Grammarly AI,Exam Preparation,5,low,8.5,6.098281563408131,24.02,high,7,4,3.11,0,1,irrelevant,7,medium,0,free,10,medium
35156,87482,2024-11-25 16:04:42,Content Creator,DALL-E,Legal Drafting,5,high,8.5,4.016280183523888,44.84,high,9,3,4.13,0,0,none,9,high,1,freemium,23,low
32656,169072,2024-12-17 12:30:25,Entrepreneur,Claude,Medical Notes,5,high,8.5,4.744733014383204,37.55,high,9,5,5.03,1,0,none,6,medium,0,freemium,38,high
40892,4739,2023-03-04 03:26:10,Architect,Perplexity AI,Medical Notes,1,high,6.5,3.2134780562197305,32.87,medium,7,3,6.19,0,1,irrelevant,10,high,0,freemium,38,high
45418,15050,2023-12-22 18:59:43,Software Developer,Claude,Code Debugging,6,low,9.0,6.122421347020262,28.78,high,8,4,4.35,1,0,none,10,medium,0,free,31,medium
15784,170848,2024-09-11 11:25:16,Interior Designer,ChatGPT,Email Drafting,4,medium,8.0,4.191979549954279,38.08,high,8,5,3.81,1,0,none,7,high,1,free,28,low
31463,172347,2024-12-09 19:34:59,Military Officer,Perplexity AI,Research Summary,6,low,9.0,3.605206277414916,53.95,high,9,2,5.32,0,0,none,6,medium,0,freemium,7,high
8429,90268,2023-03-12 21:30:30,Software Developer,ChatGPT,UI Design,3,high,7.5,3.547372175594944,39.53,medium,6,2,4.99,0,1,irrelevant,10,low,0,free,54,low
26997,5526,2024-12-05 05:05:10,Doctor,Claude,Business Strategy,6,medium,9.0,5.354452751138302,36.46,high,8,6,3.86,1,0,none,5,low,1,free,49,medium
38412,122639,2024-02-06 12:04:38,HR Manager,Grammarly AI,UI Design,3,low,7.5,4.090377411622624,34.1,medium,8,4,4.43,0,0,none,8,medium,1,paid,50,medium
15968,113312,2024-04-04 07:01:43,Lawyer,AutoGPT,Data Analysis,5,low,8.5,3.205113822096813,52.95,high,7,2,8.85,1,0,none,5,low,0,free,20,high
6516,179176,2023-08-25 01:58:18,Consultant,Canva AI,Video Creation,1,high,6.5,4.193598010259533,23.06,medium,5,4,3.65,0,0,none,8,medium,0,free,51,medium
9427,14264,2024-01-03 09:27:29,Police Officer,Grammarly AI,Research Summary,5,high,8.5,4.289491262201219,42.11,high,8,4,8.71,0,0,none,10,low,1,free,40,low
14069,139870,2024-03-04 02:59:34,Lawyer,Gemini,Medical Notes,2,high,7.0,5.328747382956889,16.71,medium,7,5,8.52,1,1,hallucination,5,medium,0,free,13,medium
16473,113513,2023-10-26 12:09:41,Civil Engineer,Synthesia,Essay Writing,6,high,9.0,3.4573697402936405,55.43,high,8,3,7.9,1,0,none,10,low,0,paid,5,medium
31108,66438,2023-09-06 10:09:27,Entrepreneur,Notion AI,Video Creation,4,high,8.0,6.0484166463934415,19.52,high,8,7,8.2,0,0,none,8,high,0,paid,50,medium
9534,50202,2023-03-08 11:44:13,Judge,DALL-E,Video Creation,1,low,6.5,3.76969339203051,27.3,medium,5,2,8.41,1,0,none,6,low,0,freemium,9,high
43041,141529,2024-09-07 08:27:34,Military Officer,GitHub Copilot,Learning New Topic,5,medium,8.5,6.114992951955062,23.85,high,9,7,4.66,0,0,none,8,low,0,freemium,19,medium
18249,148776,2024-01-03 09:52:49,Content Creator,Cursor AI,Presentation Creation,4,low,8.0,4.339122862147194,36.61,high,8,3,3.81,0,0,none,5,low,1,paid,25,high
21239,163693,2023-08-22 21:37:40,Professor,DALL-E,Essay Writing,6,low,9.0,6.179599928679724,28.2,high,9,5,8.06,0,0,none,7,low,1,freemium,18,low
26394,188083,2023-04-14 07:23:39,Lawyer,Replit Ghostwriter,Code Debugging,6,low,9.0,5.248821081928149,37.51,high,8,4,4.37,1,1,incomplete,8,medium,0,freemium,60,low
7596,106652,2023-10-18 20:29:52,Content Creator,Midjourney,Essay Writing,3,low,7.5,5.186855110577506,23.13,medium,6,5,5.03,0,0,none,9,medium,1,free,56,high
8764,37545,2023-12-14 19:09:45,Student,Cursor AI,Email Drafting,2,high,7.0,3.3241626071216803,36.76,medium,6,4,8.19,1,0,none,5,medium,0,free,14,medium
17242,62414,2024-04-29 02:52:47,Lawyer,AutoGPT,Business Strategy,6,low,9.0,4.293904533010105,47.06,high,8,4,4.17,0,1,irrelevant,10,medium,1,paid,37,low
33356,37388,2024-01-17 07:43:20,Police Officer,GitHub Copilot,Learning New Topic,1,high,6.5,4.009076983961737,24.91,medium,6,3,4.01,0,0,none,5,high,0,freemium,52,medium
953,186015,2023-03-21 07:28:38,Software Developer,Replit Ghostwriter,UI Design,2,low,7.0,5.960731751907845,10.39,medium,6,7,6.76,0,0,none,9,high,0,free,50,low
47905,84315,2024-04-30 02:07:41,Police Officer,Canva AI,Video Creation,2,medium,7.0,5.323268714186488,16.77,medium,6,5,3.02,1,1,incomplete,6,high,0,freemium,51,medium
20276,21150,2023-10-19 00:41:28,Business Analyst,Replit Ghostwriter,Video Creation,6,low,9.0,5.291331643901554,37.09,high,8,5,7.02,1,0,none,9,low,1,paid,56,medium
35409,183561,2023-12-09 02:56:40,Accountant,ChatGPT,Video Creation,1,high,6.5,6.962859072836341,-4.63,medium,6,6,4.08,0,1,hallucination,7,medium,0,free,10,low
36067,143168,2024-06-02 17:54:00,Student,AutoGPT,Presentation Creation,3,high,7.5,5.701615603769234,17.98,medium,6,4,7.02,1,0,none,7,low,1,free,6,medium
47376,17432,2024-08-03 07:39:08,Graphic Designer,Replit Ghostwriter,UI Design,1,high,6.5,5.729859833642063,7.7,medium,5,7,4.41,0,0,none,10,low,0,free,9,medium
48319,181755,2024-05-16 18:44:44,Business Analyst,GitHub Copilot,Marketing Copy,6,medium,9.0,6.218582311477254,27.81,high,9,5,5.17,0,0,none,8,low,0,paid,50,medium
33722,11828,2024-02-13 08:41:18,Entrepreneur,AutoGPT,Resume Building,3,medium,7.5,3.515345816620947,39.85,medium,6,2,5.48,0,1,hallucination,7,high,0,paid,43,high
47040,135442,2023-12-07 05:03:37,Scientist,Notion AI,Research Summary,1,low,6.5,6.264521308802679,2.35,medium,6,7,6.18,1,0,none,6,high,1,free,13,medium
25870,10840,2024-10-04 02:08:15,Doctor,Notion AI,Blog Writing,1,low,6.5,3.934432589538351,25.66,medium,5,2,8.73,0,1,irrelevant,7,low,0,freemium,46,high
36128,186119,2023-08-09 15:47:43,Judge,DALL-E,Code Generation,5,low,8.5,3.2321854107077255,52.68,high,7,4,5.03,0,0,none,8,medium,0,free,57,medium
18362,35631,2023-02-12 12:13:12,Mechanical Engineer,Midjourney,Data Analysis,3,medium,7.5,5.5076232109033185,19.92,medium,8,6,6.33,0,1,hallucination,7,low,0,freemium,28,low
48295,4598,2024-12-19 00:55:37,Doctor,Canva AI,UI Design,4,high,8.0,4.2754395001867564,37.25,high,8,5,4.24,1,0,none,6,high,1,free,28,high
29210,185632,2024-10-29 05:45:04,Scientist,Notion AI,Business Strategy,1,medium,6.5,4.178099962105703,23.22,medium,6,5,6.04,0,0,none,5,medium,0,free,22,low
29354,5213,2023-07-25 16:23:45,Accountant,ChatGPT,Learning New Topic,3,low,7.5,5.854786290381198,16.45,medium,6,5,3.47,1,1,hallucination,5,low,1,paid,48,low
37571,4424,2024-11-20 22:28:09,Marketing Manager,Cursor AI,Medical Notes,4,high,8.0,4.982687754300632,30.17,high,8,4,3.88,1,0,none,6,medium,0,free,45,medium
46655,156661,2023-12-17 19:32:05,Sales Executive,Notion AI,Blog Writing,2,high,7.0,4.386980015868927,26.13,medium,6,3,7.53,0,0,none,9,low,0,freemium,15,medium
37692,179885,2024-08-07 23:23:38,Mechanical Engineer,Replit Ghostwriter,Code Generation,1,medium,6.5,3.634258375098126,28.66,medium,7,4,5.85,1,0,none,6,low,1,free,29,low
23581,16432,2024-11-01 17:07:57,Entrepreneur,GitHub Copilot,Presentation Creation,1,high,6.5,5.40954114479325,10.9,medium,6,4,8.42,1,0,none,7,medium,1,free,25,medium
25088,94761,2023-02-04 08:26:33,Video Editor,Cursor AI,Data Analysis,1,high,6.5,6.869611728021125,-3.7,medium,7,7,3.76,0,0,none,9,medium,1,freemium,26,high
25968,154791,2023-11-19 14:06:03,Data Scientist,Notion AI,Presentation Creation,6,high,9.0,4.270985936428437,47.29,high,9,5,7.32,0,1,hallucination,10,high,0,free,28,low
27236,119884,2024-04-30 04:39:59,YouTuber,Perplexity AI,Blog Writing,5,medium,8.5,3.606001613944953,48.94,high,9,2,8.66,1,0,none,8,high,1,free,24,high
14563,98924,2024-05-28 19:34:15,YouTuber,Replit Ghostwriter,Email Drafting,4,medium,8.0,5.56007694877687,24.4,high,8,4,5.6,1,0,none,5,low,1,freemium,34,medium
44528,188919,2023-12-05 04:14:16,Journalist,DALL-E,Image Generation,5,medium,10.0,3.669715215590695,63.3,high,9,4,7.67,1,0,none,9,medium,0,free,30,medium
30274,198786,2024-09-05 09:49:06,Pharmacist,Perplexity AI,Research Summary,1,low,6.5,5.913500962100391,5.86,medium,6,6,8.1,0,0,none,8,low,0,paid,16,low
11143,83677,2023-10-17 15:38:55,Military Officer,Grammarly AI,Video Creation,5,low,8.5,6.152588201146486,23.47,high,7,7,5.95,0,0,none,6,medium,0,free,45,low
20247,57172,2023-02-05 09:37:56,Police Officer,ChatGPT,Marketing Copy,5,high,8.5,5.965001084237718,25.35,high,9,6,4.17,0,0,none,9,low,0,free,44,high
46804,105583,2023-06-27 15:55:48,Journalist,Pictory,UI Design,3,medium,7.5,4.356933969851174,31.43,medium,6,4,7.71,0,1,hallucination,7,high,0,paid,16,low
44926,144971,2023-07-11 09:19:16,Sales Executive,Canva AI,Video Creation,1,high,6.5,3.6568131837366695,28.43,medium,5,5,4.73,0,1,incomplete,7,low,0,free,31,high
1993,166815,2024-06-24 19:44:08,Teacher,DALL-E,Email Drafting,1,high,6.5,3.1252187055381184,33.75,medium,6,2,8.78,0,1,hallucination,5,medium,1,free,43,high
17491,173786,2023-10-19 06:51:41,Teacher,Runway AI,Legal Drafting,5,high,8.5,3.639057345925076,48.61,high,8,3,5.47,0,1,irrelevant,5,medium,0,freemium,5,medium
40261,14358,2024-04-12 22:43:43,Marketing Manager,Notion AI,Video Creation,3,medium,7.5,6.991838362241136,5.08,medium,6,7,4.04,1,0,none,6,medium,1,free,40,high
13899,99154,2024-07-19 16:31:33,Military Officer,Canva AI,Resume Building,1,medium,6.5,3.8447972357844993,26.55,medium,6,3,7.04,0,0,none,5,low,0,free,49,low
20955,3691,2024-06-29 20:57:55,Business Analyst,Notion AI,Presentation Creation,6,low,9.0,5.940791544294203,30.59,high,8,5,5.55,1,0,none,5,medium,1,paid,39,low
13492,93786,2024-06-05 05:11:33,Police Officer,Midjourney,Video Creation,2,low,7.0,6.93953659641385,0.6,medium,7,7,5.84,1,1,irrelevant,6,medium,1,paid,50,high
37325,95926,2024-04-19 13:14:03,Judge,Midjourney,Marketing Copy,2,high,7.0,5.846838884881757,11.53,medium,7,5,5.85,1,0,none,5,medium,1,freemium,52,low
17572,191637,2023-05-18 02:52:15,Video Editor,DALL-E,Legal Drafting,3,low,7.5,3.6725906534794266,38.27,medium,6,2,7.56,1,0,none,5,medium,0,paid,41,high
21134,66389,2023-08-08 01:37:25,YouTuber,Cursor AI,Business Strategy,1,medium,6.5,6.851462470480382,-3.51,medium,7,8,8.44,1,1,incomplete,6,low,0,paid,5,low
12188,176367,2023-06-21 19:18:59,Interior Designer,Cursor AI,Email Drafting,2,high,7.0,5.350093264729816,16.5,medium,6,4,8.82,1,0,none,5,high,0,paid,54,low
23710,146580,2023-11-28 08:53:20,Nurse,Canva AI,Learning New Topic,1,low,6.5,6.234626059541252,2.65,medium,6,5,8.21,1,1,hallucination,9,low,0,paid,57,high
10191,146207,2023-05-15 00:40:02,Student,Runway AI,Blog Writing,5,medium,8.5,5.886070834149869,26.14,high,8,4,6.34,0,0,none,10,medium,0,free,42,medium
23322,199667,2023-11-27 12:32:54,Consultant,Midjourney,Presentation Creation,3,high,7.5,3.122799687530618,43.77,medium,6,2,4.54,0,1,incomplete,6,low,1,paid,22,low
39868,182321,2023-04-17 06:16:08,Military Officer,GitHub Copilot,Image Generation,4,low,8.0,3.3607864614447167,46.39,high,7,2,4.25,1,0,none,10,medium,1,free,48,high
3452,105327,2024-01-23 20:33:24,Lawyer,Pictory,UI Design,3,high,7.5,4.5007047054426055,29.99,medium,7,4,8.8,0,0,none,5,high,1,paid,15,low
40503,116671,2024-05-15 22:52:02,Professor,Midjourney,UI Design,6,medium,9.0,3.869589871925294,51.3,high,8,4,3.82,1,0,none,9,medium,0,free,17,high
47732,10568,2024-06-29 07:42:16,Mechanical Engineer,Pictory,Video Creation,2,low,7.0,6.540786017488766,4.59,medium,6,5,4.98,1,0,none,10,low,1,paid,23,medium
17820,74788,2023-08-09 14:38:38,Scientist,Gemini,Research Summary,1,medium,6.5,6.356857080297541,1.43,medium,6,7,6.5,1,1,incomplete,7,medium,1,freemium,46,medium
